Территория,Пол,Год,e0,Статус
Смоленская область,Мужчины,2047,77.7,прогноз
Смоленская область,Мужчины,2048,78.03,прогноз
Смоленская область,Мужчины,2049,78.35,прогноз
Смоленская область,Мужчины,2050,78.67,прогноз
Смоленская область,Мужчины,2051,78.97,прогноз
Смоленская область,Мужчины,2052,79.26,прогноз
Смоленская область,Мужчины,2053,79.55,прогноз
Смоленская область,Мужчины,2054,79.82,прогноз
Смоленская область,Мужчины,2055,80.09,прогноз
Смоленская область,Мужчины,2056,80.34,прогноз
Смоленская область,Мужчины,2057,80.59,прогноз
Смоленская область,Мужчины,2058,80.83,прогноз
Смоленская область,Мужчины,2059,81.06,прогноз
Смоленская область,Мужчины,2060,81.29,прогноз
Смоленская область,Мужчины,2061,81.51,прогноз
Смоленская область,Мужчины,2062,81.72,прогноз
Смоленская область,Мужчины,2063,81.92,прогноз
Смоленская область,Мужчины,2064,82.12,прогноз
Смоленская область,Мужчины,2065,82.31,прогноз
Смоленская область,Мужчины,2066,82.49,прогноз
Смоленская область,Мужчины,2067,82.67,прогноз
Смоленская область,Мужчины,2068,82.85,прогноз
Смоленская область,Мужчины,2069,83.01,прогноз
Смоленская область,Мужчины,2070,83.17,прогноз
Смоленская область,Мужчины,2071,83.33,прогноз
Смоленская область,Мужчины,2072,83.48,прогноз
Смоленская область,Мужчины,2073,83.63,прогноз
Смоленская область,Мужчины,2074,83.77,прогноз
Смоленская область,Мужчины,2075,83.91,прогноз
Смоленская область,Мужчины,2076,84.04,прогноз
Смоленская область,Мужчины,2077,84.17,прогноз
Смоленская область,Мужчины,2078,84.29,прогноз
Смоленская область,Мужчины,2079,84.41,прогноз
Смоленская область,Мужчины,2080,84.53,прогноз
Смоленская область,Мужчины,2081,84.64,прогноз
Смоленская область,Мужчины,2082,84.75,прогноз
